episode,reward,action_entropy,z_norm,actions
131,-219.16666666666666,0.9209710359573364,1.9041839159197278,"Counter({0: 20, 3: 8, 1: 5, 2: 3})"
132,-235.82051282051282,0.8234171867370605,1.9473166924256544,"Counter({0: 23, 2: 6, 1: 5, 3: 5})"
133,-222.98924731182794,0.967183530330658,1.9878550584499652,"Counter({0: 10, 2: 7, 3: 5, 1: 4})"
134,-237.174358974359,0.7536326050758362,1.8448067628420317,"Counter({0: 25, 1: 5, 3: 5, 2: 4})"
135,-241.2142857142857,0.7622864842414856,1.8212709612316555,"Counter({0: 28, 1: 7, 2: 6, 3: 4})"
136,-218.16666666666666,0.8801166415214539,1.8315042127733645,"Counter({0: 27, 1: 9, 2: 6, 3: 4})"
137,-250.07142857142856,0.733845055103302,1.8402219511741815,"Counter({0: 26, 2: 6, 1: 6, 3: 5})"
138,-228.0769230769231,0.7248556613922119,1.9433271136039343,"Counter({0: 26, 1: 11, 2: 2})"
139,-235.0,0.7694236040115356,1.9866749924771927,"Counter({0: 17, 2: 6, 1: 6, 3: 5})"
140,-235.23076923076923,0.7512564659118652,1.8946553468704224,"Counter({0: 19, 3: 8, 1: 3, 2: 1})"
141,-241.5,0.6991336941719055,2.0850918669449654,"Counter({0: 26, 1: 6, 3: 5, 2: 1})"
142,-223.3095238095238,0.7676994800567627,1.9782606585081233,"Counter({0: 30, 1: 7, 3: 5, 2: 1})"
143,-228.07692307692307,0.8709411025047302,2.2004874467849733,"Counter({0: 13, 1: 9, 2: 5, 3: 3})"
144,-230.73655913978493,0.85085529088974,2.1054528722396264,"Counter({0: 10, 1: 9, 2: 4, 3: 3})"
145,-233.96774193548384,0.7772617936134338,2.064955547451973,"Counter({0: 16, 1: 7, 3: 4, 2: 1})"
146,-234.41935483870967,0.7867758870124817,1.9728562408877957,"Counter({0: 18, 1: 6, 3: 5, 2: 2})"
147,-238.87179487179486,0.8270016312599182,1.8495318237692118,"Counter({0: 18, 3: 7, 2: 4, 1: 3})"
148,-236.84615384615384,0.8385647535324097,1.868530923979623,"Counter({0: 20, 2: 6, 3: 5, 1: 4})"
149,-217.27419354838707,0.8459362387657166,2.0963774506862345,"Counter({0: 14, 1: 7, 3: 5})"
150,-234.98387096774192,0.8110024929046631,1.7854469352298312,"Counter({0: 18, 1: 8, 2: 6, 3: 4})"
151,-250.88095238095235,0.7577347159385681,1.9492480368227572,"Counter({0: 22, 1: 8, 2: 4, 3: 3})"
152,-236.0752688172043,0.804914116859436,2.028457756837209,"Counter({0: 17, 3: 6, 1: 5, 2: 2})"
153,-222.7311827956989,0.9079932570457458,2.0682944970972397,"Counter({0: 21, 3: 7, 1: 4, 2: 2})"
154,-227.2974358974359,0.9077773690223694,2.0149189829826355,"Counter({0: 18, 3: 6, 2: 6, 1: 3})"
155,-229.2795698924731,0.8590219020843506,1.852627820438809,"Counter({0: 20, 1: 8, 3: 4, 2: 4})"
156,-242.70967741935482,0.8724645972251892,1.7440403120858328,"Counter({0: 19, 2: 7, 1: 6, 3: 3})"
157,-227.83333333333331,0.8418428897857666,2.0349884548702755,"Counter({0: 22, 1: 9, 2: 3, 3: 3})"
